piso_id,m2_edificados,m2_útiles,n_habitaciones,n_baños,planta,precio_alquiler,precio_zona,necesita_reforma,nueva_construcción,año_construción,ascensor,exterior,aparcamiento,precio_aparcamiento,orientación,precio
9291,205.0,180.0,5,3,4,2480.0,4390,0,0,1966.0,1,1,1,0.0,este,899999
9292,65.0,,2,1,3,916.0,3075,0,0,,0,0,0,,desconocido,199900
9293,128.0,,4,3,1,2188.0,5688,0,0,,1,1,0,,oeste,728000
9294,138.0,118.0,4,2,-1,1200.0,2174,0,0,,1,1,0,,norte,300000
9295,37.0,,1,1,1,561.0,2838,0,0,1993.0,0,1,0,,desconocido,105000
9296,85.0,,2,2,6,1428.0,4647,1,0,1995.0,1,1,1,0.0,sur,395000
9297,163.0,,4,2,4,2012.0,3988,0,0,,1,1,1,0.0,oeste,650000
9298,172.0,155.0,4,3,8,1802.0,3250,0,0,,1,1,1,40000.0,sur,559000
9299,58.0,55.0,3,1,2,,3414,0,0,,0,1,0,,este,198000
9300,70.0,,2,2,-1,1197.0,4271,0,0,,0,0,0,,oeste,299000
9301,70.0,,3,1,4,740.0,2129,0,0,1958.0,0,1,0,,este,149000
9302,50.0,,1,1,-1,539.0,2000,0,0,,0,1,0,,oeste,100000
9303,287.0,,5,2,7,,5192,1,0,,1,1,1,0.0,este,1490000
9304,83.0,,2,2,6,1781.0,6627,0,0,,1,1,0,,sur,550000
9305,60.0,53.0,1,1,-1,1943.0,10333,0,0,,1,0,0,,desconocido,620000
9306,100.0,85.0,2,2,1,1569.0,4570,0,0,1900.0,0,1,0,,sur,457000
9307,61.0,60.0,2,1,3,,6230,0,0,1918.0,1,0,0,,desconocido,380000
9308,70.0,,1,1,1,,5357,0,0,,1,1,1,0.0,desconocido,375000
9309,58.0,,2,1,-1,,2828,0,0,,0,1,0,,este,164000
9310,66.0,46.0,2,1,4,958.0,3227,0,0,2014.0,1,0,1,0.0,este,213000
9311,110.0,,3,1,1,1172.0,2627,1,0,1971.0,1,1,0,,este,289000
9312,284.0,,4,3,4,0.0,9120,0,0,1924.0,1,1,0,,desconocido,2590000
9313,64.0,50.0,3,1,-1,,2500,0,0,,0,1,0,,sur,160000
9314,103.0,,2,2,3,1624.0,4672,0,1,,1,1,1,30000.0,desconocido,481261
9315,86.0,76.0,3,1,5,662.0,1500,0,0,1967.0,0,1,0,,este,129000
9316,77.0,64.0,2,1,2,1066.0,3245,1,0,,1,1,0,,desconocido,249900
9317,30.0,,1,1,2,666.0,4333,0,0,,0,0,0,,desconocido,130000
9318,80.0,76.0,2,1,1,,1900,1,0,,0,1,0,,desconocido,152000
9319,72.0,58.0,2,1,3,1462.0,5694,0,0,1974.0,1,1,0,,este,410000
9320,149.0,100.0,3,2,6,1742.0,3577,0,0,1986.0,1,1,0,,sur,533000
9321,175.0,135.0,4,3,2,,3971,1,0,1968.0,1,1,0,,este,695000
9322,233.0,,4,4,5,0.0,7253,0,0,,1,1,0,,este,1690000
9323,119.0,107.0,3,2,3,,2605,0,0,1988.0,1,1,1,0.0,desconocido,310000
9324,147.0,135.0,6,2,1,,4762,1,0,1910.0,1,1,0,,este,700000
9325,90.0,,3,1,7,1024.0,2611,0,0,1963.0,1,1,0,,este,235000
9326,37.0,,2,1,2,813.0,4568,0,0,1890.0,1,0,0,,oeste,169000
9327,77.0,,3,1,4,,4286,1,0,,1,0,0,,desconocido,330000
9328,366.0,300.0,5,3,1,0.0,7650,0,0,,1,1,1,0.0,desconocido,2800000
9329,47.0,,1,1,7,1621.0,10213,0,0,1971.0,1,1,1,40000.0,este,480000
9330,283.0,,5,3,5,0.0,5124,0,0,,1,1,1,0.0,sur,1450000
9331,68.0,,2,2,-1,,1691,1,0,1956.0,0,1,0,,este,115000
9332,124.0,,3,2,6,1246.0,2569,0,0,2003.0,1,1,1,0.0,sur,318500
9333,67.0,,2,2,1,,8209,0,0,,1,1,0,,desconocido,550000
9334,82.0,,2,1,1,1277.0,4037,0,0,,1,0,0,,este,331000
9335,162.0,,3,2,4,2315.0,4877,0,0,,1,1,0,,desconocido,790000
9336,84.0,72.0,3,1,6,1122.0,3214,0,0,,1,1,0,,desconocido,269999
9337,182.0,,2,2,3,,6813,0,0,,1,1,1,0.0,este,1240000
9338,150.0,122.0,4,2,6,2001.0,4300,1,0,,1,1,0,,desconocido,645000
9339,35.0,,1,1,-1,347.0,1714,1,0,,0,1,0,,desconocido,60000
9340,85.0,75.0,1,1,6,,7059,0,0,1966.0,1,1,0,,este,600000
9341,116.0,,2,2,4,1391.0,3267,0,0,,1,1,1,0.0,desconocido,379000
9342,100.0,,3,2,3,1496.0,4250,0,0,2005.0,1,1,1,0.0,desconocido,425000
9343,341.0,,4,3,2,0.0,7302,1,0,,1,1,1,0.0,desconocido,2490000
9344,140.0,,4,3,2,,5107,0,0,1945.0,1,1,0,,este,715000
9345,111.0,87.0,2,2,4,,2793,0,0,2005.0,1,1,1,0.0,este,310000
9346,39.0,,2,1,4,780.0,4103,1,0,,0,1,0,,desconocido,160000
9347,213.0,,5,3,3,,3568,0,0,,1,1,1,0.0,sur,760000
9348,60.0,53.0,2,1,3,517.0,1583,0,0,,0,1,0,,desconocido,95000
9349,120.0,,4,2,1,1804.0,4667,0,0,,1,1,1,0.0,desconocido,560000
9350,200.0,,5,3,6,2514.0,4950,1,0,1969.0,1,1,0,,sur,990000
9351,232.0,183.0,6,3,2,2410.0,4634,0,0,1976.0,1,1,1,0.0,sur,1075000
9352,190.0,,2,2,1,2509.0,5263,1,0,,1,1,0,,oeste,999999
9353,157.0,,4,2,1,,3376,0,0,,1,1,1,0.0,desconocido,530000
9354,135.0,96.0,2,3,3,2384.0,6141,0,0,1890.0,1,1,0,,este,829000
9355,67.0,,2,2,1,1781.0,8209,0,0,,1,1,0,,oeste,550000
9356,70.0,,2,1,4,770.0,2247,0,0,1960.0,0,1,0,,oeste,157260
9357,98.0,,4,1,1,1041.0,2459,0,0,,0,1,0,,sur,241000
9358,131.0,115.0,4,2,1,1943.0,4733,0,0,1945.0,1,1,0,,este,620000
9359,360.0,285.0,4,5,2,0.0,8333,1,0,,1,1,1,0.0,desconocido,3000000
9360,94.0,,2,2,3,1275.0,3511,0,0,1975.0,1,1,0,,este,330000
9361,74.0,66.0,3,1,4,,3919,0,0,1965.0,1,0,0,,oeste,290000
9362,61.0,,2,1,1,535.0,1623,1,0,,0,1,0,,desconocido,99000
9363,37.0,,1,1,1,480.0,2351,0,0,,0,0,0,,norte,87000
9364,163.0,,4,2,6,0.0,8834,0,0,1910.0,1,1,1,0.0,sur,1440000
9365,115.0,,3,2,2,1020.0,2033,0,1,,1,1,1,0.0,desconocido,233789
9366,143.0,125.0,5,2,1,1483.0,2930,1,0,1950.0,1,1,0,,oeste,419000
9367,134.0,,3,3,1,1827.0,4254,0,0,,1,1,1,0.0,sur,570000
9368,147.0,115.0,4,2,5,1862.0,3980,0,0,,1,1,1,0.0,norte,585000
9369,90.0,67.0,3,1,5,,4222,1,0,1953.0,1,1,0,,este,380000
9370,234.0,206.0,3,3,3,2165.0,4915,0,0,1880.0,1,1,0,,sur,1150000
9371,35.0,,1,1,-1,964.0,6143,0,0,,0,1,0,,desconocido,215000
9372,129.0,116.0,3,2,4,1382.0,2907,0,0,1974.0,1,1,0,,sur,375000
9373,317.0,,4,5,2,0.0,6293,0,0,1900.0,1,1,0,,oeste,1995000
9374,142.0,,4,3,1,1827.0,4014,0,0,,1,1,1,0.0,desconocido,570000
9375,295.0,,4,2,7,,5593,1,0,,1,1,1,0.0,este,1650000
9376,75.0,68.0,2,2,2,1508.0,5733,0,0,1926.0,1,0,0,,este,430000
9377,70.0,,4,1,1,780.0,2286,0,0,,0,1,0,,desconocido,160000
9378,260.0,,3,4,4,,7462,0,0,,1,1,1,55000.0,desconocido,1940000
9379,60.0,45.0,2,1,4,548.0,1700,0,0,1960.0,0,1,0,,sur,102000
9380,232.0,,3,3,4,0.0,8405,1,0,1900.0,1,1,0,,desconocido,1950000
9381,73.0,,2,2,1,1148.0,3836,0,0,1996.0,1,1,0,,desconocido,280000
9382,91.0,81.0,3,1,2,,2522,1,0,1970.0,1,1,0,,desconocido,229500
9383,114.0,98.0,3,2,1,1299.0,2982,0,0,1960.0,1,1,0,,sur,340000
9384,117.0,,2,2,2,2213.0,6325,0,0,,1,1,1,0.0,desconocido,740000
9385,362.0,,6,4,2,2347.0,3039,1,0,,1,1,1,0.0,este,1100000
9386,110.0,,3,2,1,1474.0,3773,0,0,2000.0,1,1,1,0.0,sur,415000
9387,90.0,,2,2,7,1143.0,3089,0,0,2008.0,1,1,1,0.0,desconocido,278000
9388,132.0,,3,2,4,,4780,0,0,,1,1,1,0.0,este,631000
9389,78.0,75.0,2,1,-1,1245.0,4077,0,0,1982.0,1,1,0,,este,318000
9390,75.0,67.0,3,1,3,638.0,1643,1,0,,1,1,0,,desconocido,123200
9391,52.0,,1,1,-1,798.0,3173,0,0,,0,1,0,,este,165000
9392,75.0,69.0,2,1,2,,1787,0,0,1966.0,0,1,0,,desconocido,134000
9393,288.0,,5,3,1,0.0,7083,1,0,,1,1,0,,oeste,2040000
9394,121.0,,3,2,1,1955.0,5165,0,0,,1,1,0,,desconocido,625000
9395,150.0,,3,2,2,1695.0,8200,0,1,,1,1,1,0.0,desconocido,1230000
9396,178.0,,4,3,1,2192.0,4101,0,0,,1,1,1,0.0,desconocido,730000
9397,70.0,60.0,2,1,3,1195.0,4257,0,0,1958.0,1,1,0,,este,298000
9398,37.0,,1,1,-1,1009.0,6216,0,1,,1,1,0,,desconocido,230000
9399,84.0,80.0,3,1,4,,1904,0,0,1963.0,1,1,1,0.0,sur,159900
9400,53.0,,2,1,1,604.0,2170,0,0,1920.0,0,0,0,,desconocido,115000
9401,218.0,,4,3,1,0.0,6881,0,0,,1,1,1,0.0,este,1500000
9402,98.0,,3,1,1,1015.0,2367,0,0,,1,1,0,,este,232000
9403,62.0,50.0,2,1,2,1122.0,4355,0,0,,1,1,0,,oeste,270000
9404,90.0,,3,2,2,1092.0,2878,0,0,,1,1,1,0.0,sur,259000
9405,66.0,,3,1,1,809.0,2545,1,0,,0,1,0,,desconocido,168000
9406,76.0,70.0,3,1,1,1323.0,4605,1,0,1965.0,1,1,0,,desconocido,350000
9407,214.0,,3,3,3,2347.0,5140,0,0,,1,1,0,,desconocido,1100000
9408,85.0,76.0,3,1,1,868.0,2176,0,0,1955.0,1,0,0,,este,185000
9409,91.0,,3,1,1,1275.0,3626,1,0,,1,1,0,,desconocido,330000
9410,174.0,,3,2,1,1931.0,6868,0,1,,1,1,1,0.0,desconocido,1195000
9411,50.0,,1,1,1,874.0,3740,0,0,,1,1,0,,desconocido,187000
9412,76.0,66.0,4,1,1,485.0,1158,0,0,1950.0,0,1,0,,este,88000
9413,65.0,,1,1,2,,3154,0,0,1998.0,0,1,0,,este,205000
9414,219.0,206.0,6,3,1,2514.0,4338,1,0,1945.0,1,1,0,,este,950000
9415,78.0,,2,2,3,1075.0,3244,0,0,,1,1,1,0.0,desconocido,253000
9416,110.0,,3,2,1,798.0,1500,0,0,,0,1,0,,desconocido,165000
9417,227.0,,5,3,8,2497.0,4053,1,0,1969.0,1,1,1,0.0,este,920000
9418,100.0,95.0,3,2,1,1571.0,4580,0,0,1976.0,1,1,1,0.0,este,458000
9419,134.0,,4,2,8,1598.0,3507,0,0,,1,1,1,0.0,sur,470000
9420,120.0,96.0,4,2,8,,2417,0,0,1974.0,1,1,1,0.0,norte,290000
9421,189.0,,3,2,5,2515.0,5212,0,0,1946.0,1,1,0,,sur,985000
9422,115.0,,3,2,3,2092.0,5957,0,0,,1,1,0,,sur,685000
9423,157.0,106.0,3,2,1,1644.0,3120,0,0,,1,1,1,0.0,este,489900
9424,127.0,,2,2,3,1536.0,9843,0,0,1910.0,1,1,0,,oeste,1250000
9425,73.0,,2,1,3,,2327,0,0,,0,1,0,,desconocido,169900
9426,110.0,,3,1,6,1644.0,4455,0,0,,1,1,0,,norte,490000
9427,145.0,,4,2,3,1664.0,3441,1,0,1975.0,1,1,1,0.0,este,499000
9428,91.0,,3,2,3,,6064,0,1,,1,1,0,,desconocido,551850
9429,107.0,,3,2,1,,5093,0,0,2007.0,1,1,1,0.0,este,545000
9430,54.0,43.0,2,1,3,535.0,1833,1,0,,0,1,0,,desconocido,99000
9431,67.0,50.0,1,1,1,1135.0,4104,0,0,,1,1,0,,sur,275000
9432,43.0,,2,1,-1,1007.0,5337,0,0,1940.0,1,1,0,,desconocido,229500
9433,124.0,,3,2,1,1628.0,3895,0,1,,1,1,1,0.0,desconocido,482930
9434,97.0,87.0,1,2,2,1576.0,4742,0,0,1942.0,1,1,0,,oeste,460000
9435,90.0,,2,2,1,1035.0,2656,0,0,,1,1,1,0.0,sur,239000
9436,46.0,,2,1,-1,1094.0,5652,0,0,,0,0,0,,sur,260000
9437,348.0,,5,4,3,,5460,0,0,,1,1,0,,desconocido,1900000
9438,202.0,175.0,5,3,4,2452.0,4332,1,0,1970.0,1,1,1,0.0,oeste,875000
9439,109.0,,3,3,1,2213.0,6789,0,0,1900.0,0,1,0,,norte,740000
9440,54.0,50.0,3,1,-1,,2500,0,0,1965.0,1,1,0,,desconocido,135000
9441,48.0,45.0,1,1,-1,738.0,3094,0,0,,1,1,0,,desconocido,148500
9442,123.0,,4,1,2,901.0,1585,1,0,1920.0,0,1,0,,este,195000
9443,107.0,85.0,2,2,2,1519.0,4065,0,0,2006.0,1,1,1,0.0,este,435000
9444,744.0,,6,4,3,0.0,5712,1,0,1965.0,1,1,1,0.0,este,4250000
9445,85.0,,3,1,4,1250.0,3765,1,0,1976.0,1,1,1,0.0,este,320000
9446,58.0,,2,1,-1,548.0,1759,0,0,,1,1,0,,desconocido,102000
9447,57.0,46.0,1,1,2,658.0,2246,0,0,2001.0,1,1,0,,desconocido,128000
9448,75.0,,2,1,5,1323.0,4667,0,0,,1,1,0,,desconocido,350000
9449,151.0,119.0,3,2,3,2104.0,4571,0,1,,1,1,1,0.0,desconocido,690250
9450,103.0,,4,2,2,,2184,0,0,,0,1,1,0.0,desconocido,225000
9451,78.0,66.0,3,1,1,654.0,1628,0,0,1984.0,1,0,0,,desconocido,127000
9452,59.0,,2,1,4,625.0,2034,0,0,,0,1,0,,desconocido,120000
9453,79.0,,2,2,-1,1827.0,7215,0,0,1900.0,0,0,0,,desconocido,570000
9454,79.0,,2,1,3,1781.0,6962,0,0,1986.0,1,0,0,,sur,550000
9455,108.0,,2,2,2,1382.0,3472,0,0,,1,1,1,0.0,desconocido,375000
9456,81.0,,1,1,-1,,4100,0,0,,1,1,0,,oeste,332100
9457,108.0,100.0,3,2,2,,1565,0,0,,0,1,0,,desconocido,169000
9458,81.0,,3,1,3,,1975,0,0,,1,1,0,,este,160000
9459,74.0,70.0,2,2,1,1358.0,4932,0,0,,1,1,0,,desconocido,365000
9460,88.0,,2,1,8,,6023,0,0,,1,1,0,,este,530000
9461,70.0,,2,1,3,1009.0,3286,0,0,1950.0,0,1,1,90.0,desconocido,230000
9462,95.0,,2,2,1,1816.0,5947,0,0,,1,1,1,0.0,desconocido,565000
9463,60.0,,2,1,3,1035.0,3983,0,0,1920.0,1,1,0,,sur,239000
9464,88.0,,3,2,2,1287.0,3807,0,0,,1,0,0,,desconocido,335000
9465,330.0,260.0,5,4,9,0.0,4530,0,0,1961.0,1,1,1,0.0,sur,1495000
9466,45.0,,1,1,1,777.0,3533,0,0,1999.0,0,1,0,,este,159000
9467,87.0,75.0,2,2,5,1950.0,7161,0,0,,1,1,1,27000.0,desconocido,623000
9468,195.0,,7,3,3,2445.0,4462,0,0,,1,0,0,,sur,870000
9469,155.0,,3,2,1,2347.0,7097,0,0,,1,1,0,,desconocido,1100000
9470,109.0,100.0,4,2,-1,1370.0,3394,0,0,1995.0,1,1,0,,desconocido,369900
9471,240.0,,4,5,1,2012.0,2708,0,0,,1,1,1,0.0,sur,650000
9472,138.0,,4,3,8,1553.0,3260,0,0,,1,1,0,,sur,449900
9473,80.0,,4,1,3,,1925,1,0,,1,1,0,,sur,154000
9474,40.0,,2,1,-1,398.0,1750,1,0,,0,0,0,,desconocido,70000
9475,66.0,58.0,3,1,2,,2576,1,0,1955.0,0,1,0,,sur,170000
9476,83.0,,2,2,3,1528.0,5289,0,0,1960.0,1,1,0,,este,439000
9477,365.0,,4,5,1,,2726,0,0,,1,1,1,0.0,desconocido,995000
9478,44.0,34.0,2,1,5,,4318,1,0,1940.0,0,1,0,,oeste,190000
9479,135.0,,4,2,1,1323.0,2593,0,0,,1,1,0,,desconocido,350000
9480,107.0,93.0,3,2,4,,3075,0,0,1994.0,1,1,1,0.0,sur,329000
9481,85.0,68.0,3,1,3,,1753,0,0,,1,1,0,,desconocido,149000
9482,70.0,,2,2,2,933.0,2929,0,0,2004.0,1,1,1,0.0,este,205000
9483,146.0,,4,3,3,1900.0,8219,0,0,,1,1,0,,desconocido,1200000
9484,83.0,78.0,3,1,3,762.0,1867,0,0,1964.0,0,1,0,,sur,155000
9485,53.0,,1,1,1,1174.0,5472,0,0,,0,1,0,,oeste,290000
9486,60.0,45.0,1,1,1,,3900,0,0,2019.0,1,1,0,,este,234000
9487,220.0,,5,4,3,2440.0,4818,0,0,,1,1,1,0.0,desconocido,1060000
9488,47.0,,1,1,1,686.0,2872,0,0,,0,1,0,,desconocido,135000
9489,50.0,,2,2,-1,1038.0,4800,0,0,,1,1,0,,desconocido,240000
9490,63.0,60.0,2,1,2,1000.0,3602,0,0,2002.0,1,0,1,0.0,este,226900
9491,95.0,77.0,4,2,2,,2526,0,0,,1,1,0,,este,240000
9492,49.0,,2,1,4,494.0,1837,0,0,1960.0,0,1,0,,desconocido,90000
9493,72.0,70.0,1,1,-1,788.0,2250,0,0,,0,1,0,,desconocido,162000
9494,123.0,110.0,4,2,1,1655.0,4024,0,0,,1,1,1,0.0,norte,495000
9495,147.0,133.0,4,3,1,1781.0,3741,1,0,1982.0,1,1,1,0.0,desconocido,550000
9496,230.0,,5,3,2,2378.0,3587,1,0,,1,1,0,,este,825000
9497,245.0,,2,2,1,2509.0,4082,0,0,1880.0,1,1,0,,este,1000000
9498,261.0,,3,2,4,2165.0,4406,0,0,1890.0,1,1,0,,desconocido,1150000
9499,132.0,,3,2,4,1848.0,4386,0,0,2006.0,1,1,1,0.0,este,579000
9500,100.0,,3,2,5,1161.0,2850,0,0,2002.0,1,1,1,0.0,sur,285000
9501,80.0,65.0,3,1,-1,,1938,0,0,,0,1,0,,este,155000
9502,68.0,64.0,3,1,4,557.0,1529,1,0,1975.0,0,0,0,,sur,104000
9503,104.0,86.0,4,2,1,1135.0,2643,0,0,1974.0,0,1,0,,desconocido,274900
9504,210.0,,2,3,2,0.0,7614,0,0,,1,1,0,,desconocido,1599000
9505,110.0,,2,2,-1,,5055,0,1,,1,1,0,,desconocido,556000
9506,47.0,,3,1,2,,2766,0,0,1965.0,1,1,0,,desconocido,130000
9507,74.0,70.0,3,1,4,,2000,1,0,1969.0,0,1,0,,sur,148000
9508,75.0,,3,1,-1,979.0,2933,0,0,,1,1,0,,desconocido,220000
9509,61.0,,2,1,2,1287.0,5492,0,0,,0,1,0,,desconocido,335000
9510,100.0,94.0,3,1,1,,2960,0,0,,0,1,0,,sur,296000
9511,90.0,80.0,3,1,1,948.0,2333,0,0,1969.0,1,1,1,20000.0,oeste,210000
9512,128.0,,3,2,2,1781.0,4297,0,0,,1,1,0,,este,550000
9513,401.0,,5,4,4,0.0,5611,1,0,,1,1,0,,desconocido,2250000
9514,218.0,,2,2,-1,2495.0,4678,0,1,,1,1,1,0.0,desconocido,1019900
9515,67.0,,2,2,1,1781.0,8209,0,0,,1,1,0,,desconocido,550000
9516,66.0,56.0,2,1,2,738.0,2252,0,0,2004.0,1,1,0,,desconocido,148600
9517,461.0,,4,5,4,0.0,11258,0,0,,1,1,0,,desconocido,5190000
9518,70.0,65.0,3,1,3,725.0,2071,1,0,,1,1,0,,este,145000
9519,85.0,,3,1,1,1358.0,4294,0,0,,1,1,1,0.0,este,365000
9520,400.0,350.0,7,5,1,0.0,5125,1,0,1971.0,1,1,0,,este,2050000
9521,58.0,50.0,3,1,4,964.0,3707,1,0,,1,1,0,,desconocido,215000
9522,86.0,,3,1,3,694.0,1593,0,0,1969.0,0,1,0,,este,137000
9523,65.0,,3,1,3,728.0,2246,0,0,1960.0,0,1,0,,desconocido,146000
9524,78.0,,1,1,3,1655.0,6346,0,0,1900.0,1,1,0,,sur,495000
9525,118.0,86.0,2,2,4,,7203,0,0,1915.0,1,1,0,,sur,850000
9526,65.0,55.0,3,1,1,658.0,1969,0,0,1968.0,1,1,0,,norte,128000
9527,110.0,100.0,4,1,3,913.0,1809,0,0,,1,1,1,0.0,desconocido,199000
9528,49.0,,1,1,1,,2653,0,0,2005.0,0,1,0,,este,130000
9529,59.0,56.0,1,1,3,1323.0,5932,0,0,1870.0,1,1,0,,este,350000
9530,180.0,160.0,5,3,2,1873.0,3278,1,0,1964.0,1,1,0,,este,590000
9531,49.0,34.0,1,1,4,814.0,3459,0,1,,1,1,1,0.0,desconocido,169500
9532,64.0,61.0,2,1,4,686.0,2109,0,0,,0,1,0,,este,135000
9533,60.0,,3,1,5,868.0,3083,0,0,1963.0,1,1,0,,desconocido,185000
9534,65.0,,2,1,1,985.0,3415,0,0,1951.0,0,1,0,,desconocido,222000
9535,128.0,104.0,3,2,2,1839.0,4492,0,0,1940.0,1,1,0,,este,575000
9536,68.0,54.0,2,1,1,945.0,3074,0,0,,0,1,0,,este,209000
9537,114.0,,3,2,2,,2272,1,0,,1,1,1,0.0,desconocido,259000
9538,372.0,,4,5,2,,6183,0,0,1959.0,1,1,0,,sur,2300000
9539,72.0,57.0,3,1,3,1064.0,3458,1,0,,1,1,0,,sur,249000
9540,70.0,,2,1,1,,2214,0,0,,1,1,1,0.0,sur,155000
9541,95.0,81.0,2,2,1,1724.0,5526,0,0,1900.0,1,1,0,,este,525000
9542,77.0,61.0,2,1,2,544.0,1312,1,0,1991.0,0,1,0,,desconocido,101000
9543,81.0,77.0,3,1,2,,1722,0,0,,0,1,0,,desconocido,139500
9544,257.0,202.0,3,4,2,0.0,6926,0,0,1914.0,1,1,0,,sur,1780000
9545,88.0,80.0,3,2,2,,4091,0,0,,1,0,0,,desconocido,360000
9546,75.0,,2,1,1,,5133,1,0,1945.0,1,0,0,,sur,385000
9547,121.0,109.0,3,2,4,1987.0,5281,0,0,1965.0,1,1,0,,este,639000
9548,55.0,47.0,2,1,2,751.0,2764,0,0,,0,1,0,,este,152000
9549,110.0,,2,2,1,1598.0,4273,0,0,,1,1,1,0.0,desconocido,470000
9550,60.0,,3,1,1,604.0,1917,0,0,1970.0,0,0,0,,desconocido,115000
9551,117.0,107.0,3,2,1,1655.0,4231,0,0,,1,1,1,30000.0,desconocido,495000
9552,123.0,,3,3,4,2458.0,7154,0,0,,1,1,0,,sur,880000
9553,58.0,55.0,2,1,1,740.0,2569,0,0,1970.0,0,1,0,,desconocido,149000
9554,110.0,100.0,3,2,-1,1161.0,2591,0,0,,1,1,1,0.0,sur,285000
9555,108.0,90.0,2,2,4,,2407,0,0,2003.0,1,1,1,0.0,este,260000
9556,65.0,,2,1,6,945.0,3215,0,0,,1,1,0,,sur,209000
9557,207.0,185.0,4,3,2,94.0,6643,1,0,1964.0,1,0,0,,oeste,1375000
9558,69.0,,2,1,1,913.0,2884,0,0,1960.0,1,0,0,,oeste,199000
9559,170.0,,4,3,5,2497.0,5412,1,0,,1,1,1,0.0,oeste,920000
9560,80.0,78.0,2,2,-1,,1500,0,0,,0,1,0,,desconocido,120000
9561,576.0,,2,3,4,0.0,6233,0,0,1973.0,1,1,0,,desconocido,3590000
9562,172.0,130.0,4,3,2,2331.0,4645,1,0,,1,1,1,0.0,sur,799000
9563,154.0,,4,2,1,1978.0,4123,0,0,1900.0,0,1,0,,este,635000
9564,125.0,87.0,3,2,1,948.0,1680,0,0,1996.0,1,1,1,0.0,desconocido,210000
9565,135.0,,3,2,1,2126.0,5185,0,0,,1,1,1,0.0,este,700000
9566,66.0,,3,1,3,705.0,2120,1,0,,0,1,0,,desconocido,139900
9567,391.0,353.0,5,4,5,0.0,5857,1,0,,1,1,1,0.0,desconocido,2290000
9568,51.0,,1,1,1,868.0,3627,0,0,,1,1,0,,desconocido,185000
9569,120.0,110.0,3,1,2,851.0,1500,0,0,,0,1,1,0.0,sur,180000
9570,147.0,,2,2,5,,5714,1,0,1946.0,1,1,0,,norte,840000
9571,50.0,,2,1,1,744.0,3000,0,0,1950.0,0,1,0,,desconocido,150000
9572,137.0,,3,2,1,1793.0,4051,0,0,1977.0,0,1,0,,sur,555000
9573,123.0,110.0,2,2,1,2324.0,6463,0,0,,1,1,0,,desconocido,795000
9574,90.0,70.0,3,2,2,847.0,1989,0,0,2000.0,1,1,1,0.0,norte,179000
9575,58.0,,1,1,3,1101.0,4526,0,0,,0,1,0,,sur,262500
9576,164.0,,3,2,4,2516.0,5976,0,0,,1,1,1,0.0,sur,980000
9577,87.0,61.0,2,2,1,1712.0,5977,0,0,,1,1,0,,este,520000
9578,75.0,60.0,2,1,2,884.0,2533,0,0,,0,1,0,,desconocido,189990
9579,127.0,,2,2,-1,1146.0,2197,1,0,,1,1,0,,desconocido,279000
9580,99.0,,2,2,-1,1770.0,5505,0,0,,1,1,1,0.0,desconocido,545000
9581,46.0,,2,1,-1,994.0,4891,0,0,,0,0,0,,desconocido,225000
9582,125.0,,2,2,1,1758.0,4320,0,0,1970.0,1,1,0,,desconocido,540000
9583,100.0,,3,2,4,991.0,2240,0,0,1966.0,1,1,0,,sur,224000
9584,150.0,125.0,3,2,6,2452.0,5833,0,0,1953.0,1,1,0,,este,875000
9585,75.0,,3,1,3,646.0,1667,0,0,,0,1,0,,este,124999
9586,31.0,,1,1,-1,,5161,1,0,,0,0,0,,desconocido,160000
9587,309.0,209.0,3,3,1,2017.0,3819,1,0,1970.0,1,1,1,0.0,este,1180000
9588,87.0,82.0,2,2,1,1712.0,5977,0,0,,1,1,0,,sur,520000
9589,75.0,,4,1,3,725.0,1933,0,0,1965.0,0,1,0,,este,145000
9590,75.0,73.0,3,1,5,,3320,0,0,1969.0,0,1,0,,oeste,249000
9591,127.0,114.0,3,2,2,1931.0,4843,0,0,,1,1,0,,oeste,615000
9592,110.0,,3,2,5,,4727,0,0,1982.0,1,1,1,0.0,este,520000
9593,159.0,140.0,2,3,1,1536.0,7862,0,0,2012.0,1,1,1,0.0,este,1250000
9594,138.0,,3,3,2,2054.0,4841,0,0,,1,1,1,0.0,desconocido,668000
9595,121.0,116.0,3,1,4,,3099,0,0,1962.0,1,1,0,,este,375000
9596,73.0,69.0,3,1,2,894.0,2644,0,0,,0,1,0,,sur,193000
9597,120.0,,3,2,6,1655.0,4125,0,0,,1,1,1,0.0,desconocido,495000
9598,132.0,,3,2,4,1240.0,2394,0,1,,1,1,0,,desconocido,316000
9599,71.0,57.0,2,1,2,666.0,1831,0,0,2001.0,1,1,0,,oeste,130000
9600,49.0,43.0,2,1,-1,,2959,0,0,1966.0,1,1,0,,sur,145000
9601,143.0,138.0,5,2,2,1804.0,3916,1,0,1930.0,1,1,0,,este,560000
9602,63.0,,3,1,3,517.0,1508,1,0,,0,1,0,,desconocido,95000
9603,27.0,,1,1,1,884.0,7037,1,0,1925.0,1,0,0,,este,190000
9604,43.0,,2,2,5,1262.0,7558,0,0,,1,0,0,,desconocido,325000
9605,64.0,,2,1,-1,798.0,2578,1,0,,0,1,0,,este,165000
9606,102.0,72.0,2,1,1,1716.0,5115,0,0,2009.0,1,1,1,0.0,este,521700
9607,103.0,,4,2,8,1038.0,2330,0,0,,1,1,0,,desconocido,240000
